Model,Train RMSE,Train MAE,Train MAPE (%),Train R2,Test RMSE,Test MAE,Test MAPE (%),Test R2,CV RMSE,CV MAE,CV MAPE (%),CV R2
Linear Regression,1965.0771485889081,1418.4168485557173,66.73953291316099,0.37921498034352663,1544.6361141568168,1222.2994960960448,36.785523170951855,0.3945655021418072,,,,
Decision Tree,0.0,0.0,0.0,1.0,2692.5468736247967,2176.8,64.80498497396206,-0.8396759862594922,,,,
Sugeno V1 Label-Level,1497.998664931087,1136.0609364905852,46.65868713413469,0.6392512207402945,1728.7183798500407,1450.320798647868,44.92008980833207,0.24166117147341382,2297.5946768817143,1694.0048949716795,64.01805417791081,-0.15720234418282258
Sugeno V2 Full Rule-Level,397.3064100836146,193.90253325217228,6.6772753041428805,0.9746234159335598,8410.666707551803,5801.324790660524,209.79138201155905,-16.95046243151563,9242.152941892036,5739.82945539203,205.94291313857735,-25.5211239112622
