Model,Train RMSE,Train MAE,Train MAPE (%),Train R2,Test RMSE,Test MAE,Test MAPE (%),Test R2,CV RMSE,CV MAE,CV MAPE (%),CV R2
Linear Regression,1965.0771485889081,1418.4168485557173,66.73953291316099,0.37921498034352663,1544.6361141568168,1222.2994960960448,36.785523170951855,0.3945655021418072,,,,
Decision Tree,0.0,0.0,0.0,1.0,2692.5468736247967,2176.8,64.80498497396206,-0.8396759862594922,,,,
Sugeno V1 Label-Level,1773.9332483127682,1300.0055963383247,55.18612266273772,0.49410945238668147,1589.8097923886392,1251.3018678767855,35.156713455370486,0.358635186883429,2135.7649846060053,1559.393067883432,62.91305371649222,0.11132418941261313
Sugeno V2 Full Rule-Level,1105.8463461790575,509.6904756367462,17.65108077251295,0.8034053965554611,4936.690130357591,3534.670934720474,106.82374001657372,-5.18424277485364,3371.189384247065,2553.354899331309,100.68470480681742,-1.6159662859092712
