Model,Train RMSE,Train MAE,Train MAPE (%),Train R2,Test RMSE,Test MAE,Test MAPE (%),Test R2,CV RMSE,CV MAE,CV MAPE (%),CV R2
Linear Regression,4.207548773596196,3.51971790754851,118.75747246798709,0.6841984076758464,5.8378427633226915,3.5032535660957045,36.631851578667636,-0.42801654249970666,,,,
Decision Tree,0.0,0.0,0.0,1.0,6.604165352260648,5.25,41.85992314720393,-0.8275292145816848,,,,
Sugeno V1 Label-Level,2.5408062186717992,1.9402535074033023,25.77771612421863,0.8848406818270447,5.82845039266589,4.188007865742137,40.424098294898776,-0.42342523310165503,6.39165814736769,5.235400457566169,90.23955709075834,-1.0874554104960874
Sugeno V2 Full Rule-Level,0.0005750637997426,0.00032766373298,0.0060965567000511,0.9999999941008688,14.328465832304856,9.470007755193372,90.52034706641297,-7.602562493448248,10.284497149455095,8.614200282150554,141.15509197504906,-18.25008504947065
