rule_id,consequent_label,average_firing_strength,average_normalized_firing_strength,average_rule_contribution,average_abs_rule_contribution
R16,High,0.17044257112750263,0.18589409104754714,1143.8022447560625,1143.8022447560622
R5,Low,0.11005978439956692,0.1547945205479452,233.85838991927972,233.85838991927972
R1,Very_Low,0.09033563997552134,0.09098606926563678,194.4885814577466,194.48858145774662
R6,Medium,0.03929529727439627,0.06127313865003523,192.2514164649214,193.60877110678913
R19,Very_High,0.04499863403972992,0.05036121973966744,282.89646953665584,282.89646953665584
R18,Very_High,0.04531085353003159,0.04627812387621267,235.00865645863973,235.00865645863973
R2,Very_Low,0.04448282812920576,0.043638857654040915,121.2708613968776,121.2708613968776
R8,Low,0.03976940305163563,0.042128379797441017,233.67349241020864,233.67349241020864
R13,High,0.039667108557961434,0.03951849649064393,157.37728535550121,157.37728535550116
R11,High,0.030411185515029988,0.03949435031786029,175.24768391914918,175.24768391914918
R15,Medium,0.031179919483396816,0.034938920566973425,135.27848911015715,136.6358437520249
R12,High,0.021892964947906778,0.03442479076000759,79.89158168564377,79.89158168564377
R4,Low,0.030253102982943404,0.031291681872077697,106.58733997013982,106.58733997013981
R20,Very_High,0.0236652616789603,0.026751121482933484,151.47490656916833,151.47490656916833
R9,Medium,0.009658157426606395,0.02584308936989232,104.47897124694053,105.83632588880825
R7,Low,0.02409780527323612,0.024331489887538818,105.42286386327048,105.42286386327049
R17,High,0.02080462565183323,0.0220370047540738,73.45929996596536,73.45929996596536
R3,Low,0.020241962058089723,0.021728517105823745,67.69102520084532,67.69102520084532
R10,Medium,0.01713625969379055,0.020176547772552633,76.53548188909316,77.8928365309609
R14,Medium,0.0,0.004109589041095891,19.251032443587885,20.608387085455618
