rule_id,consequent_label,average_firing_strength,average_normalized_firing_strength,average_rule_contribution,average_abs_rule_contribution
R5,Medium,0.11005978439956692,0.11875777838023767,257.0185234091635,257.0185234091635
R1,Very_Low,0.09033563997552134,0.09920524734782855,278.2294055617263,278.22940556172637
R10,High,0.05362269029966777,0.08149128762225298,292.61319094326325,292.61319094326325
R17,High,0.04048120828942748,0.06841262769051304,271.3142441222685,271.3142441222685
R14,High,0.031179919483396816,0.06405694005382102,306.63607098680154,306.63607098680154
R9,High,0.04794943009884402,0.05449295901525583,174.39964458419354,174.39964458419354
R3,Low,0.04448282812920576,0.05185803573623269,215.3347530359575,215.3347530359575
R16,High,0.03929529727439627,0.048046420113673015,151.20030728308197,151.20030728308194
R19,Very_High,0.039667108557961434,0.04716240118117386,195.31751473744944,216.88978253250437
R8,Medium,0.03976940305163563,0.045560316818312456,287.7292558136828,287.72925581368287
R15,High,0.021892964947906778,0.04155968340866535,151.43854306228022,151.43854306228022
R7,Medium,0.030253102982943404,0.03951085995426948,190.038942489955,190.03894248995502
R13,High,0.02687038988408851,0.039032425871336915,169.83543575298725,169.83543575298725
R18,Very_High,0.02080462565183323,0.039024390243902425,134.1897590941634,155.76202688921828
R20,Very_High,0.0236652616789603,0.03725659356641252,87.9247417577766,109.49700955283149
R4,Low,0.02409780527323612,0.03255066796973059,167.03551370201978,167.03551370201978
R2,Low,0.020241962058089723,0.029947695188015527,132.51757332238213,132.51757332238213
R11,Medium,0.01713625969379055,0.02868766387405724,177.84965164017353,177.84965164017353
R6,Medium,0.009658157426606395,0.02105723884102117,128.7576560710023,128.7576560710023
R12,Medium,0.0,0.012328767123287671,102.76638593998312,102.76638593998314
