rule_id,consequent_label,average_firing_strength,average_normalized_firing_strength,average_rule_contribution,average_abs_rule_contribution
R20,Very_High,0.4552924095676677,0.18438122782878436,1665.6471725180995,1665.6471725180995
R19,Very_High,0.3204067587732107,0.07700196184148499,741.7346475945953,741.7346475945952
R17,High,0.2326370121703324,0.07407461349976202,117.1230057990474,171.1708662422067
R14,High,0.22285389986853124,0.06769819808058507,120.09756498807162,174.78973865539083
R16,High,0.31523761962590724,0.06150076451712753,40.789152152422474,107.19822006996897
R18,Very_High,0.2540757960183171,0.05262203651668942,579.4228706564287,579.4228706564287
R12,Medium,0.19992794287125717,0.048116742221034355,-52.363229858708536,54.34722172741677
R13,High,0.2426168724312927,0.04596311230014425,39.66556171300932,90.47254551880843
R5,Medium,0.24664435516165273,0.04389404941670865,-108.35398586426845,108.353985867043
R10,High,0.22144796566977057,0.04235828030720811,38.014309098031234,65.6980624249243
R15,High,0.21468560361507485,0.03933971043189207,51.617525268818234,68.19407895695115
R9,High,0.22915719871753512,0.037932577323010065,7.7706204778372445,46.37837642194633
R8,Medium,0.15622808879986477,0.030619758653026734,-40.002718175534355,40.00273483145356
R2,Low,0.19607477771446147,0.03024987743945983,325.287122650746,325.287122650746
R1,Very_Low,0.1681869226094994,0.029981136273423827,-129.88134825864705,129.88134825864705
R11,Medium,0.17946776452125843,0.02834251691285324,-57.97314842599381,57.97315214243172
R7,Medium,0.1910832152544717,0.028199479150525897,-63.14215240026768,63.142152406186504
R3,Low,0.1595852354168395,0.026950130557048965,343.1832390866333,343.1832390866333
R6,Medium,0.16936704125363022,0.02602465054881944,-52.59981471788906,52.599816460026204
R4,Low,0.14195913932994456,0.024749176180411187,345.5007188077659,345.5007188077659
