rule_id,consequent_label,average_firing_strength,average_normalized_firing_strength,average_rule_contribution,average_abs_rule_contribution
R20,Very_High,0.4552924095676677,0.17832504420391532,1592.2883925407432,1592.2883925407432
R16,High,0.3204067587732107,0.07181271451086764,254.1317603038778,254.36240061626668
R19,High,0.30435308356706803,0.07004256985096784,291.9427270693612,292.6759181986346
R17,Medium,0.22285389986853124,0.06885348658103008,29.170172309926055,102.40588787917929
R11,Medium,0.2326370121703324,0.0639278368224724,108.45939317308459,177.20124930942376
R8,High,0.31523761962590724,0.05994360737964039,119.8872165949659,121.00784438582188
R18,High,0.2540757960183171,0.05245272726510165,249.34128162574805,249.78598452508166
R14,High,0.2642015618912035,0.05136271844131527,202.29771185754078,202.4376022783703
R3,Medium,0.21235451842760364,0.04396789833527525,-10.010751263168535,115.96262731890634
R6,Medium,0.2551493623578987,0.042033233432281894,9.79461385082911,91.81902312772502
R15,High,0.21468560361507485,0.03898590285890204,122.36988714069689,122.55673832029689
R7,Medium,0.22915719871753512,0.03797320159256214,-3.8765901137659924,54.35997867837711
R4,Low,0.19607477771446147,0.030774752584684283,296.39857958919737,296.39857958919737
R10,Medium,0.15622808879986477,0.029407641881423443,-0.15331024306662347,44.40675917515988
R1,Very_Low,0.1681869226094994,0.02906914041619333,51.2449590191387,51.2449590191387
R13,Medium,0.17946776452125843,0.027338771110213038,5.443652711525958,39.79905460285809
R5,Medium,0.1910832152544717,0.02723515287491577,-4.379500934484454,40.224717845814595
R12,Medium,0.16936704125363022,0.02662551389461808,-21.075431027979384,41.47510797047987
R2,Low,0.1595852354168395,0.025331681501913682,297.3778289293177,297.3778289293176
R9,Low,0.14195913932994456,0.024536404461706462,323.45974545197106,323.45974545197106
