Model,Train RMSE,Train MAE,Train MAPE (%),Train R2,Test RMSE,Test MAE,Test MAPE (%),Test R2,CV RMSE,CV MAE,CV MAPE (%),CV R2
Linear Regression,4.207548773596196,3.51971790754851,118.75747246798709,0.6841984076758464,5.8378427633226915,3.5032535660957045,36.631851578667636,-0.42801654249970666,,,,
Decision Tree,0.0,0.0,0.0,1.0,6.604165352260648,5.25,41.85992314720393,-0.8275292145816848,,,,
Sugeno V1 Label-Level,2.6545859250433805,2.2978666584576533,32.0953103713976,0.8742958625865931,3.9802595536534113,3.399905170916702,35.25980539528986,0.33617861618304734,7.256870132993313,6.145443852622458,111.07794965274505,-2.578283986414975
Sugeno V2 Full Rule-Level,0.0007566735601171,0.0005101200127397,0.0069046063894921,0.9999999897865348,17.473270921394988,14.59015605629758,118.5975602887283,-11.793131757680564,17.30556123611371,13.789737470966752,195.44884931767004,-37.89130282374226
