rule_id,consequent_label,average_firing_strength,average_normalized_firing_strength,average_rule_contribution,average_abs_rule_contribution
R7,Medium,0.13844246088633655,0.20180238624439042,2.713126536800046,2.7131265368000457
R18,Very_High,0.04769081211411981,0.15974002134248944,2.339976946722571,2.339976946722571
R1,Very_Low,0.1489344212894433,0.14321519737405247,0.2681270958420272,0.2681270958420272
R2,Low,0.09498808541077705,0.11514866415703251,0.8021207856905754,0.8021207856905754
R11,Medium,0.03545136954986859,0.07075911184382516,0.7125890893223781,0.7125890893223781
R3,Low,0.047583957831428915,0.06628768937368651,0.7186608242921182,0.7186608242921182
R8,Medium,0.03745239533000388,0.06615461117390682,0.26280713518945614,0.2628071351894561
R4,Low,0.05091495661551827,0.06259453978807915,1.6110545134575573,1.6110545134575578
R10,High,0.01728091102072852,0.04555775810598358,1.0060488434292914,1.0060488434292914
R15,High,0.01657924392984341,0.03532829776015922,0.7762881808289499,0.7762881808289499
R13,High,0.007935922822919144,0.027556756695290136,0.6121357872010548,0.6121357872010548
R6,Medium,0.0023215462161467817,0.003138915317832641,0.019681145944410235,0.019681145944410235
R17,High,0.0013594360963876113,0.0027160508232719257,0.06155765605481267,0.06155765605481267
R12,Medium,0.0,0.0,0.0,0.0
R14,High,0.0,0.0,0.0,0.0
R16,High,0.0,0.0,0.0,0.0
R19,Very_High,0.0,0.0,0.0,0.0
R20,Very_High,0.0,0.0,0.0,0.0
R5,Medium,0.0,0.0,0.0,0.0
R9,High,0.0,0.0,0.0,0.0
