rule_id,original_label,sugeno_output,average_firing_strength,average_normalized_firing_strength,average_rule_contribution,average_abs_rule_contribution
R3,Low,R3_OUT,0.1339822513806324,0.18435596063938525,33.28413059520585,232.02503891794834
R8,Low,R8_OUT,0.07910996123478835,0.14348554989942508,704.8675787838242,743.6516062694027
R9,Medium,R9_OUT,0.055771202656820194,0.12372451483013568,740.9795556203959,757.2633465581479
R1,Very_Low,R1_OUT,0.0858977471797322,0.11587851072412005,-68.99353148234168,148.26359620230863
R10,Medium,R10_OUT,0.0549974729370156,0.11158405748702505,25.60594073119094,1700.4789653898688
R4,Low,R4_OUT,0.055406982354049554,0.1049347443658978,321.7186737939009,632.9519147718381
R2,Very_Low,R2_OUT,0.02654654314311798,0.0458036174006819,243.9992421200231,489.11647029049504
R5,Low,R5_OUT,0.030403381188467776,0.04438356266750517,24.558268863734018,24.558268863734018
R15,Medium,R15_OUT,0.01755075192080101,0.03444986985285257,-838.8011207650993,1206.2296056387943
R7,Low,R7_OUT,0.017535897160123756,0.031021743058952493,408.99115513450494,429.916322690778
R12,High,R12_OUT,0.005342906450239095,0.02632862231766439,357.70898014065193,529.1849766335317
R18,Very_High,R18_OUT,0.010994272006531181,0.013644817404618469,20.56455718175409,20.56455718175409
R16,High,R16_OUT,0.006535698154979625,0.013319428415807215,47.69971329336464,47.69971329336464
R17,High,R17_OUT,0.0011276020521842336,0.0028421117203079643,655.970731586297,655.970731586297
R14,Medium,R14_OUT,0.001137065276700841,0.0018196752449695461,0.0,0.0
R13,High,R13_OUT,0.0003431706264038788,0.0011678248262744534,-146.32259422366323,146.32259422366323
R6,Medium,R6_OUT,0.0002907728095115019,0.0009895127368898442,-105.05065459280173,105.05065459280173
R11,High,R11_OUT,0.00010561734116129983,0.0002658764074870809,-6.327539008714864,6.327539008714864
R19,Very_High,R19_OUT,0.0,0.0,0.0,0.0
R20,Very_High,R20_OUT,0.0,0.0,0.0,0.0
