Model,Train RMSE,Train MAE,Train MAPE (%),Train R2,Test RMSE,Test MAE,Test MAPE (%),Test R2,CV RMSE,CV MAE,CV MAPE (%),CV R2
Linear Regression,4.207548773596196,3.51971790754851,118.75747246798709,0.6841984076758464,5.8378427633226915,3.5032535660957045,36.631851578667636,-0.42801654249970666,,,,
Decision Tree,0.0,0.0,0.0,1.0,6.604165352260648,5.25,41.85992314720393,-0.8275292145816848,,,,
Sugeno V1 Label-Level,2.5460076826492863,2.1347552594780064,37.649750738170056,0.8843686976471143,5.499472569870057,4.039988440534768,34.88711378307174,-0.2672740207680919,6.64564232852514,5.737316827927482,95.26601851302777,-0.9150930200307187
Sugeno V2 Full Rule-Level,0.0007571508704676,0.0005060138748174,0.0081364606026721,0.9999999897736452,21.381833609431773,12.852219268217391,116.6075275088245,-18.156596100902444,15.675455115145713,11.719490111415306,154.35100668527105,-44.033200406551416
