Dataset,LLM,Model,Fuzzification,MF Type,Rules,Inputs,Parameters,Train RMSE,Train MAE,Train MAPE (%),Train R2,Test RMSE,Test MAE,Test MAPE (%),Test R2,CV RMSE,CV MAE,CV MAPE (%),CV R2,Equations JSON,Equations TXT,Train Predictions,Test Predictions,Rule Contributions,Dominant Rules,Model Comparison,Comparison Metrics Figure,Surface Figure
albrecht,gemini,Sugeno V2 Full Rule-Level,Quantile,gaussian,20,3,80,0.00934929654081679,0.005055805025667619,0.09352616270373713,0.9999984407567689,23.92539077901256,15.93497385079514,148.84603082197953,-22.985376020094666,11.393239121650781,9.122074131407327,173.40248351683582,-29.243874661770796,models/sugeno_equations_quantile\gaussian\albrecht_gemini_equations.json,models/sugeno_equations_quantile\gaussian\albrecht_gemini_equations.txt,reports/predictions/quantile\gaussian\albrecht_gemini_train_predictions.csv,reports/predictions/quantile\gaussian\albrecht_gemini_test_predictions.csv,reports/rule_analysis/quantile\gaussian\albrecht_gemini_rule_contributions.csv,reports/rule_analysis/quantile\gaussian\albrecht_gemini_dominant_rules.csv,reports/results/quantile\gaussian\albrecht_gemini_gaussian_v2_model_comparison.csv,reports/figures/quantile\gaussian\albrecht_gemini_gaussian_v2_model_comparison_metrics.png,reports/figures/quantile\gaussian\albrecht_gemini_sugeno_surface.png
albrecht,gpt,Sugeno V2 Full Rule-Level,Quantile,gaussian,20,3,80,0.01664299532121656,0.009300912423458525,0.1684865850292508,0.9999950589530605,27.751687283437846,17.463959267251816,162.00685093003983,-31.270614664088335,8.921359382753884,7.517591561918937,145.46746537081162,-19.227349164100254,models/sugeno_equations_quantile\gaussian\albrecht_gpt_equations.json,models/sugeno_equations_quantile\gaussian\albrecht_gpt_equations.txt,reports/predictions/quantile\gaussian\albrecht_gpt_train_predictions.csv,reports/predictions/quantile\gaussian\albrecht_gpt_test_predictions.csv,reports/rule_analysis/quantile\gaussian\albrecht_gpt_rule_contributions.csv,reports/rule_analysis/quantile\gaussian\albrecht_gpt_dominant_rules.csv,reports/results/quantile\gaussian\albrecht_gpt_gaussian_v2_model_comparison.csv,reports/figures/quantile\gaussian\albrecht_gpt_gaussian_v2_model_comparison_metrics.png,reports/figures/quantile\gaussian\albrecht_gpt_sugeno_surface.png
albrecht,claude,Sugeno V2 Full Rule-Level,Quantile,gaussian,20,3,80,0.010540079463800495,0.005883627841133015,0.10627307466221556,0.999998018273268,23.511428165079657,14.137947804413253,132.62653317571483,-22.16255546932031,8.239542425969038,6.886434311351495,122.92204943728112,-16.07201799664221,models/sugeno_equations_quantile\gaussian\albrecht_claude_equations.json,models/sugeno_equations_quantile\gaussian\albrecht_claude_equations.txt,reports/predictions/quantile\gaussian\albrecht_claude_train_predictions.csv,reports/predictions/quantile\gaussian\albrecht_claude_test_predictions.csv,reports/rule_analysis/quantile\gaussian\albrecht_claude_rule_contributions.csv,reports/rule_analysis/quantile\gaussian\albrecht_claude_dominant_rules.csv,reports/results/quantile\gaussian\albrecht_claude_gaussian_v2_model_comparison.csv,reports/figures/quantile\gaussian\albrecht_claude_gaussian_v2_model_comparison_metrics.png,reports/figures/quantile\gaussian\albrecht_claude_sugeno_surface.png
desharnais,gemini,Sugeno V2 Full Rule-Level,Quantile,gaussian,20,3,80,285.6612402364831,206.74996781933976,9.091081204208274,0.986881485720354,23096.87579346855,8359.59571176546,163.7365793219498,-134.36963943827828,11673.008171745048,5356.8152280948,134.4412572892762,-37.36285692617707,models/sugeno_equations_quantile\gaussian\desharnais_gemini_equations.json,models/sugeno_equations_quantile\gaussian\desharnais_gemini_equations.txt,reports/predictions/quantile\gaussian\desharnais_gemini_train_predictions.csv,reports/predictions/quantile\gaussian\desharnais_gemini_test_predictions.csv,reports/rule_analysis/quantile\gaussian\desharnais_gemini_rule_contributions.csv,reports/rule_analysis/quantile\gaussian\desharnais_gemini_dominant_rules.csv,reports/results/quantile\gaussian\desharnais_gemini_gaussian_v2_model_comparison.csv,reports/figures/quantile\gaussian\desharnais_gemini_gaussian_v2_model_comparison_metrics.png,reports/figures/quantile\gaussian\desharnais_gemini_sugeno_surface.png
desharnais,gpt,Sugeno V2 Full Rule-Level,Quantile,gaussian,20,3,80,317.8145313768566,240.41723028369282,11.5061485148359,0.9837621128607729,31657.0452289974,11474.630819645046,230.37297866746152,-253.3053798576916,15221.938180237612,7244.552717583201,211.89387407601657,-67.68268894786014,models/sugeno_equations_quantile\gaussian\desharnais_gpt_equations.json,models/sugeno_equations_quantile\gaussian\desharnais_gpt_equations.txt,reports/predictions/quantile\gaussian\desharnais_gpt_train_predictions.csv,reports/predictions/quantile\gaussian\desharnais_gpt_test_predictions.csv,reports/rule_analysis/quantile\gaussian\desharnais_gpt_rule_contributions.csv,reports/rule_analysis/quantile\gaussian\desharnais_gpt_dominant_rules.csv,reports/results/quantile\gaussian\desharnais_gpt_gaussian_v2_model_comparison.csv,reports/figures/quantile\gaussian\desharnais_gpt_gaussian_v2_model_comparison_metrics.png,reports/figures/quantile\gaussian\desharnais_gpt_sugeno_surface.png
desharnais,claude,Sugeno V2 Full Rule-Level,Quantile,gaussian,20,3,80,331.0434419871256,258.2041955064125,11.969355306228751,0.9823821870271356,14488.818080252406,6470.520309047132,142.71982859339215,-52.269756723822454,10563.226657381516,5166.5447112959455,152.56620430242876,-25.063763092424438,models/sugeno_equations_quantile\gaussian\desharnais_claude_equations.json,models/sugeno_equations_quantile\gaussian\desharnais_claude_equations.txt,reports/predictions/quantile\gaussian\desharnais_claude_train_predictions.csv,reports/predictions/quantile\gaussian\desharnais_claude_test_predictions.csv,reports/rule_analysis/quantile\gaussian\desharnais_claude_rule_contributions.csv,reports/rule_analysis/quantile\gaussian\desharnais_claude_dominant_rules.csv,reports/results/quantile\gaussian\desharnais_claude_gaussian_v2_model_comparison.csv,reports/figures/quantile\gaussian\desharnais_claude_gaussian_v2_model_comparison_metrics.png,reports/figures/quantile\gaussian\desharnais_claude_sugeno_surface.png
