Model,Train RMSE,Train MAE,Train MAPE (%),Train R2,Test RMSE,Test MAE,Test MAPE (%),Test R2,CV RMSE,CV MAE,CV MAPE (%),CV R2
Linear Regression,4.207548773596196,3.51971790754851,118.75747246798709,0.6841984076758464,5.8378427633226915,3.5032535660957045,36.631851578667636,-0.42801654249970666,,,,
Decision Tree,0.0,0.0,0.0,1.0,6.604165352260648,5.25,41.85992314720393,-0.8275292145816848,,,,
Sugeno V1 Label-Level,3.1347861671672623,2.3963729120347703,46.55118143895983,0.824704066745011,5.385671418086664,3.6627433519887576,30.256457731398722,-0.2153690097879819,6.175876730691591,4.874269140283454,89.30291002723526,-1.2207656353532594
Sugeno V2 Full Rule-Level,0.0105400794638004,0.005883627841133,0.1062730746622155,0.999998018273268,23.511428165079657,14.137947804413251,132.62653317571483,-22.16255546932031,8.239542425969038,6.886434311351495,122.92204943728112,-16.07201799664221
