Model,Train RMSE,Train MAE,Train MAPE (%),Train R2,Test RMSE,Test MAE,Test MAPE (%),Test R2,CV RMSE,CV MAE,CV MAPE (%),CV R2
Linear Regression,1965.0771485889081,1418.4168485557173,66.73953291316099,0.37921498034352663,1544.6361141568168,1222.2994960960448,36.785523170951855,0.3945655021418072,,,,
Decision Tree,0.0,0.0,0.0,1.0,2692.5468736247967,2176.8,64.80498497396206,-0.8396759862594922,,,,
Sugeno V1 Label-Level,1496.0491993480514,1116.3248038853264,50.81712300742735,0.6401895523112161,1498.333002128977,1215.6117345999587,39.167917028870036,0.43031932794887184,1766.2154116197403,1341.7323254805553,53.172237725057144,0.40297246066017045
Sugeno V2 Full Rule-Level,285.6612402364831,206.74996781933976,9.091081204208274,0.986881485720354,23096.87579346855,8359.59571176546,163.7365793219498,-134.36963943827828,11673.008171745048,5356.8152280948,134.4412572892762,-37.36285692617707
